Algoritmo;Precision;F1_Score;Latencia_Media;Verdaderos_Positivos_TP;Falsos_Positivos_FP;Falsos_Negativos_FN
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;37.50%;0.4286;0.0 seg;3;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;6
Z-Score_Termico;44.44%;0.5000;0.0 seg;4;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;7
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;44.44%;0.5000;0.0 seg;4;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;7
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;44.44%;0.5000;0.0 seg;4;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;7
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;13
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Z-Score_Termico;50.00%;0.5556;0.0 seg;5;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;8
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;14
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;15
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;15
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;16
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;17
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
Z-Score_Termico;54.55%;0.6000;0.0 seg;6;5;3
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;9
